Nome do Banco|Nome da Tabela/View|PK: xxx FK: xxx
Vale_backup|dbo.Rl_Usuario_Solicitacao_Permissao|FK: Id_Solicitacao_Permissao  Vale_backup dbo.Solicitacao_Permissao(Id_Solicitacao_Permissao)
Vale_backup|dbo.Rl_Usuario_Solicitacao_Permissao|FK: Id_Usuario  Vale_backup dbo.Usuario(Id_Usuario)
Vale_backup|dbo.Rl_Usuario_Solicitacao_Permissao|PK: Id_Solicitacao_Permissao
Vale_backup|dbo.Rl_Usuario_Solicitacao_Permissao|PK: Id_Usuario
Vale_backup|dbo.Secao|PK: Id_Secao
Vale_backup|dbo.Servico|PK: Id_Servico
Vale_backup|dbo.Setor|PK: Id_Setor
Vale_backup|dbo.Si_Ano_Fiscal|PK: Id
Vale_backup|dbo.Si_Aproveitamento|PK: DB_Tipo_Parametro_BLT
Vale_backup|dbo.Si_Aproveitamento|PK: DB_Tipo_Parametro_PCT
Vale_backup|dbo.Si_Desmarca_Bilhete|PK: DB_Tipo_Parametro
Vale_backup|dbo.Si_Formato_Valida_Data|PK: Id_Valida_Data
Vale_backup|dbo.Si_Idioma|PK: Id_Idioma
Vale_backup|dbo.Si_Menu|PK: Id_Menu
Vale_backup|dbo.Si_Tela_Campo_Traducao|FK: Id_Campo  Vale_backup dbo.Si_Tela_Campo(Id_Campo)
Vale_backup|dbo.Si_Tela_Campo_Traducao|FK: Id_Idioma  Vale_backup dbo.Si_Idioma(Id_Idioma)
Vale_backup|dbo.Si_Tela_Campo_Traducao|PK: Id_Traducao
Vale_backup|dbo.Si_Tela_Campo|FK: Id_Tela  Vale_backup dbo.Si_Tela(Id_Tela)
Vale_backup|dbo.Si_Tela_Campo|PK: Id_Campo
Vale_backup|dbo.Si_Tela|FK: Id_Menu  Vale_backup dbo.Si_Menu(Id_Menu)
Vale_backup|dbo.Si_Tela|PK: Id_Tela
Vale_backup|dbo.Si_Template|FK: Id_Ativo_Tipo_Grupo  Vale_backup dbo.Ativo_Tipo_Grupo(Id_Ativo_Tipo_Grupo)
Vale_backup|dbo.Si_Template|PK: Id_Template
Vale_backup|dbo.Si_Texto_Termo|PK: Caixa
Vale_backup|dbo.Si_Texto_Termo|PK: Pagina
Vale_backup|dbo.Si_Usuario_Perfil_Acesso|FK: Id_Usuario_Perfil  Vale_backup dbo.Si_Usuario_Perfil(Id_Usuario_Perfil)
Vale_backup|dbo.Si_Usuario_Perfil_Acesso|PK: Id_Usuario_Perfil_Acesso
Vale_backup|dbo.Si_Usuario_Perfil|PK: Id_Usuario_Perfil
Vale_backup|dbo.Si_Volumetria|PK: DB_Tipo_Parametro
Vale_backup|dbo.Solicitacao_Avaliacao|FK: Id_Solicitacao  Vale_backup dbo.Solicitacao(Id_Solicitacao)
Vale_backup|dbo.Solicitacao_Avaliacao|PK: Id_Solicitacao_Avaliacao
Vale_backup|dbo.Solicitacao_Bilhete_Tipo|FK: Id_Bilhete_Tipo  Vale_backup dbo.Bilhete_Tipo(Id_Bilhete_Tipo)
Vale_backup|dbo.Solicitacao_Bilhete_Tipo|PK: Id_Bilhete_Tipo
Vale_backup|dbo.Solicitacao_Data_Parada|PK: Id_Data_Parada
Vale_backup|dbo.Solicitacao_Fila_Atendimento|PK: Id_Solicitacao_Fila_Atendimento
Vale_backup|dbo.Solicitacao_Item|FK: Id_Solicitacao  Vale_backup dbo.Solicitacao(Id_Solicitacao)
Vale_backup|dbo.Solicitacao_Item|FK: Id_Usuario  Vale_backup dbo.Usuario(Id_Usuario)
Vale_backup|dbo.Solicitacao_Item|PK: Id_Solicitacao_Item
Vale_backup|dbo.Solicitacao_Permissao|PK: Id_Solicitacao_Permissao
Vale_backup|dbo.Solicitacao_SLA|PK: Id_Solicitacao_SLA
Vale_backup|dbo.Solicitacao_Solucao|FK: Id_Ativo_Tipo  Vale_backup dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale_backup|dbo.Solicitacao_Solucao|PK: Id_Solicitacao_Solucao
Vale_backup|dbo.Solicitacao_Tipo|FK: Id_Ativo_Tipo  Vale_backup dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale_backup|dbo.Solicitacao_Tipo|FK: Id_Solicitacao_Permissao  Vale_backup dbo.Solicitacao_Permissao(Id_Solicitacao_Permissao)
Vale_backup|dbo.Solicitacao_Tipo|FK: Id_Solicitacao_SLA  Vale_backup dbo.Solicitacao_SLA(Id_Solicitacao_SLA)
Vale_backup|dbo.Solicitacao_Tipo|FK: Id_Solicitacao_Unidade_Processo  Vale_backup dbo.Solicitacao_Unidade_Processo(Id_Processo_Unidade_Solicitacao)
Vale_backup|dbo.Solicitacao_Tipo|FK: Id_Solicitcao_Fila_Atendimento  Vale_backup dbo.Solicitacao_Fila_Atendimento(Id_Solicitacao_Fila_Atendimento)
Vale_backup|dbo.Solicitacao_Tipo|PK: Id_Solicitacao_Tipo
Vale_backup|dbo.Solicitacao_Unidade_Processo|PK: Id_Processo_Unidade_Solicitacao
Vale_backup|dbo.Solicitacao|FK: Id_Ativo_Tipo  Vale_backup dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale_backup|dbo.Solicitacao|FK: Id_Mail_Caixa_Saida_Operadora  Vale_backup dbo.Mail_Caixa_Saida(Id_Mail_Caixa_Siada)
Vale_backup|dbo.Solicitacao|FK: Id_Mail_Caixa_Saida_Usuario  Vale_backup dbo.Consumidor_Unidade(Id_Consumidor_Unidade)
Vale_backup|dbo.Solicitacao|FK: Id_Mail_Caixa_Saida_Usuario  Vale_backup dbo.Mail_Caixa_Saida(Id_Mail_Caixa_Siada)
Vale_backup|dbo.Solicitacao|FK: Id_Solicitacao_Solucao  Vale_backup dbo.Solicitacao_Solucao(Id_Solicitacao_Solucao)
Vale_backup|dbo.Solicitacao|FK: Id_Solicitacao_Tipo  Vale_backup dbo.Solicitacao_Tipo(Id_Solicitacao_Tipo)
Vale_backup|dbo.Solicitacao|FK: Id_Usuario  Vale_backup dbo.Usuario(Id_Usuario)
Vale_backup|dbo.Solicitacao|PK: Id_Solicitacao
Vale_backup|dbo.sysdiagrams|PK: diagram_id
Vale_backup|dbo.Tronco_Grupo|PK: Id_Tronco_Grupo
Vale_backup|dbo.Tronco|FK: Id_Conglomerado  Vale_backup dbo.Conglomerado(Id_Conglomerado)
Vale_backup|dbo.Tronco|FK: Id_Tronco_Grupo  Vale_backup dbo.Tronco_Grupo(Id_Tronco_Grupo)
Vale_backup|dbo.Tronco|PK: Id_Tronco
Vale_backup|dbo.Usuario_Grupo|PK: Id_Usuario_Grupo
Vale_backup|dbo.Usuario|FK: Id_Consumidor  Vale_backup dbo.Consumidor(Id_Consumidor)
Vale_backup|dbo.Usuario|FK: Id_Idioma  Vale_backup dbo.Si_Idioma(Id_Idioma)
Vale_backup|dbo.Usuario|FK: Id_Usuario_Grupo  Vale_backup dbo.Usuario_Grupo(Id_Usuario_Grupo)
Vale_backup|dbo.Usuario|FK: Id_Usuario_Perfil  Vale_backup dbo.Si_Usuario_Perfil(Id_Usuario_Perfil)
Vale_backup|dbo.Usuario|FK: Id_Usuario_Perfil_Acesso  Vale_backup dbo.Si_Usuario_Perfil_Acesso(Id_Usuario_Perfil_Acesso)
Vale_backup|dbo.Usuario|PK: Id_Usuario
Vale|dbo.Aceite_Termo_Responsabilidade|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Aceite_Termo_Responsabilidade|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Aceite_Termo_Responsabilidade|PK: Id_Aceite
Vale|dbo.Agenda_Marcacao_Particular|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Agenda_Marcacao_Particular|PK: Id_Usuario
Vale|dbo.Agenda_Marcacao_Particular|PK: Nr_Destino
Vale|dbo.App_Captura_Imei|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Arquivo_PDF_Acesso_Usuario|PK: Id
Vale|dbo.Ativo_App_Trafego_Aplicativo|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Ativo_App_Trafego|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Ativo_Complemento|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Ativo_Complemento|PK: Id_Ativo_Complemento
Vale|dbo.Ativo_Consumidor_Alerta|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Ativo_Fabricante|PK: Id_Ativo_Fabricante
Vale|dbo.Ativo_Fr_Aquisicao|PK: Id_Ativo_Fr_Aquisicao
Vale|dbo.Ativo_log|PK: Id_Ativo_log
Vale|dbo.Ativo_Modelo|FK: Id_Ativo_Fabricante  Vale dbo.Ativo_Fabricante(Id_Ativo_Fabricante)
Vale|dbo.Ativo_Modelo|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Ativo_Modelo|PK: Id_Ativo_Modelo
Vale|dbo.Ativo_Parametro|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Ativo_Parametro|FK: Id_Ativo_Fr_Aquisicao  Vale dbo.Ativo_Fr_Aquisicao(Id_Ativo_Fr_Aquisicao)
Vale|dbo.Ativo_Parametro|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Ativo_Parametro|FK: Id_Contrato  Vale dbo.Contrato(Id_Contrato)
Vale|dbo.Ativo_Parametro|FK: Id_Tronco_Grupo  Vale dbo.Tronco_Grupo(Id_Tronco_Grupo)
Vale|dbo.Ativo_Parametro|PK: Id_Ativo
Vale|dbo.Ativo_Status|PK: Id_Ativo_Status
Vale|dbo.Ativo_Tipo_Contato_Corporativo|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Ativo_Tipo_Grupo_Tipo|PK: Id_Ativo_Tipo_Grupo_Tipo
Vale|dbo.Ativo_Tipo_Grupo|PK: Id_Ativo_Tipo_Grupo
Vale|dbo.Ativo_Tipo_Imagem|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Ativo_Tipo_Imagem|PK: Id_Ativo_Tipo
Vale|dbo.Ativo_Tipo_Sub_Grupo|PK: Id_Ativo_Tipo_Sub_Grupo
Vale|dbo.Ativo_Tipo|FK: Id_Ativo_Tipo_Grupo  Vale dbo.Ativo_Tipo_Grupo(Id_Ativo_Tipo_Grupo)
Vale|dbo.Ativo_Tipo|FK: Id_Ativo_Tipo_Grupo_Tipo  Vale dbo.Ativo_Tipo_Grupo_Tipo(Id_Ativo_Tipo_Grupo_Tipo)
Vale|dbo.Ativo_Tipo|FK: Id_Ativo_Tipo_Sub_Grupo  Vale dbo.Ativo_Tipo_Sub_Grupo(Id_Ativo_Tipo_Sub_Grupo)
Vale|dbo.Ativo_Tipo|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Ativo_Tipo|PK: Id_Ativo_Tipo
Vale|dbo.Ativo|FK: Id_Ativo_Modelo  Vale dbo.Ativo_Modelo(Id_Ativo_Modelo)
Vale|dbo.Ativo|FK: Id_Ativo_Status  Vale dbo.Ativo_Status(Id_Ativo_Status)
Vale|dbo.Ativo|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Ativo|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Ativo|PK: Id_Ativo
Vale|dbo.Auditoria_Acompanhamento|FK: Id_Auditoria_Conta  Vale dbo.Auditoria_Conta(Id_Auditoria_Conta)
Vale|dbo.Auditoria_Acompanhamento|FK: Id_Auditoria_Lote  Vale dbo.Auditoria_Lote(Id_Auditoria_Lote)
Vale|dbo.Auditoria_Acompanhamento|FK: Id_Auditoria_Status  Vale dbo.Auditoria_Status(Id_Auditoria_Status)
Vale|dbo.Auditoria_Acompanhamento|PK: Id_Auditoria_Acompanhamento
Vale|dbo.Auditoria_Conta|FK: Id_Auditoria_Lote  Vale dbo.Auditoria_Lote(Id_Auditoria_Lote)
Vale|dbo.Auditoria_Conta|PK: Id_Auditoria_Conta
Vale|dbo.Auditoria_Contestacao|FK: Id_Fatura  Vale dbo.Fatura(Id_Fatura)
Vale|dbo.Auditoria_Contestacao|PK: Id_Auditoria_Contestacao
Vale|dbo.Auditoria_Item|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Auditoria_Item|FK: Id_Auditoria_Resumo  Vale dbo.Auditoria_Resumo(Id_Auditoria_Resumo)
Vale|dbo.Auditoria_Item|FK: Id_Bilhete_Tipo  Vale dbo.Bilhete_Tipo(Id_Bilhete_Tipo)
Vale|dbo.Auditoria_Item|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Auditoria_Item|PK: Id_Auditoria_Item
Vale|dbo.Auditoria_Lote|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Auditoria_Lote|PK: Id_Auditoria_Lote
Vale|dbo.Auditoria_Resumo|PK: Id_Auditoria_Resumo
Vale|dbo.Auditoria_Status|PK: Id_Auditoria_Status
Vale|dbo.Auditoria_Texto|FK: Id_Auditoria_lote  Vale dbo.Auditoria_Lote(Id_Auditoria_Lote)
Vale|dbo.Auditoria_Texto|PK: Id_Auditoria_Texto
Vale|dbo.Auditoria_Tipo|FK: Id_Auditoria_Conta  Vale dbo.Auditoria_Conta(Id_Auditoria_Conta)
Vale|dbo.Auditoria_Tipo|PK: Id_Auditoria_Tipo
Vale|dbo.Bilhete_Data|FK: Id_Lote  Vale dbo.Lote(Id_Lote)
Vale|dbo.Bilhete_Historico_Resumo|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Bilhete_Historico_Resumo|PK: Dt_Historico
Vale|dbo.Bilhete_Historico_Resumo|PK: Id_Lote
Vale|dbo.Bilhete_Historico_Resumo|PK: Id_Usuario
Vale|dbo.Bilhete_Manual_Tipo|FK: Id_Bilhete_Tipo  Vale dbo.Bilhete_Tipo(Id_Bilhete_Tipo)
Vale|dbo.Bilhete_Tipo|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Bilhete_Tipo|PK: Id_Bilhete_Tipo
Vale|dbo.Bilhete|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Bilhete|FK: Id_Bilhete_Tipo  Vale dbo.Bilhete_Tipo(Id_Bilhete_Tipo)
Vale|dbo.Bilhete|FK: Id_Lote  Vale dbo.Lote(Id_Lote)
Vale|dbo.Bilhete|FK: Id_Tronco  Vale dbo.Tronco(Id_Tronco)
Vale|dbo.Bilhete|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Bilhete|PK: Id_Bilhete
Vale|dbo.Cargo_Map|PK: Id_Cargo
Vale|dbo.Cargo|PK: Id_Cargo
Vale|dbo.Centro_Custo_Map|PK: Id_Centro_Custo
Vale|dbo.Centro_Custo|PK: Id_Centro_Custo
Vale|dbo.cg_Bi_Arquivo_Campo_Importacao|PK: Id_Campo
Vale|dbo.Cg_Bi_Arquivo_Campo|FK: Id_Arquivo  Vale dbo.Cg_Bi_Arquivo(Id_Arquivo)
Vale|dbo.Cg_Bi_Arquivo_Campo|FK: Id_Campo_Bilhete  Vale dbo.Cg_Bi_Si_Campo_Bilhete(Id_Campo_Bilhete)
Vale|dbo.Cg_Bi_Arquivo_Campo|PK: Id_Arquivo_Campo
Vale|dbo.Cg_Bi_Arquivo|PK: Id_Arquivo
Vale|dbo.Cg_Bi_Si_Campo_Bilhete|PK: Id_Campo_Bilhete
Vale|dbo.Chamado_Tipo|PK: Id_Tipo_Solicitacao
Vale|dbo.Chamado|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Chamado|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Chamado|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Chamado|FK: Id_Tipo_Solicitacao  Vale dbo.Chamado_Tipo(Id_Tipo_Solicitacao)
Vale|dbo.Chamado|PK: Id_Chamado
Vale|dbo.ChamadoDadosAuxiliares|FK: Id_Chamado  Vale dbo.Chamado(Id_Chamado)
Vale|dbo.ChamadoDadosAuxiliares|PK: Id_Auxiliar
Vale|dbo.Conglomerado_Email|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Conglomerado_Email|PK: Id_Email
Vale|dbo.Conglomerado|PK: Id_Conglomerado
Vale|dbo.Consumidor_log|PK: id_Consumidor_log
Vale|dbo.Consumidor_Satus_Data|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Consumidor_Satus_Data|PK: Id_Consumidor
Vale|dbo.Consumidor_Status|PK: Id_Consumidor_Status
Vale|dbo.Consumidor_Tipo|PK: Id_Consumidor_Tipo
Vale|dbo.Consumidor_Unidade_Fornecedor|FK: Id_Consumidor_Fornecedor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Consumidor_Unidade_Fornecedor|FK: Id_Consumidor_Unidade  Vale dbo.Consumidor_Unidade(Id_Consumidor_Unidade)
Vale|dbo.Consumidor_Unidade_Fornecedor|PK: Id_Consumidor_Fornecedor
Vale|dbo.Consumidor_Unidade_Fornecedor|PK: Id_Consumidor_Unidade
Vale|dbo.Consumidor_Unidade|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Consumidor_Unidade|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Consumidor_Unidade|PK: Id_Consumidor_Unidade
Vale|dbo.Consumidor|FK: Id_Cargo  Vale dbo.Cargo(Id_Cargo)
Vale|dbo.Consumidor|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Consumidor|FK: Id_Consumidor_Status  Vale dbo.Consumidor_Status(Id_Consumidor_Status)
Vale|dbo.Consumidor|FK: Id_Consumidor_Tipo  Vale dbo.Consumidor_Tipo(Id_Consumidor_Tipo)
Vale|dbo.Consumidor|FK: Id_Departamento  Vale dbo.Departamento(Id_Departamento)
Vale|dbo.Consumidor|FK: Id_Empresa_Contratada  Vale dbo.Empresa_Contratada(Id_Empresa_Contratada)
Vale|dbo.Consumidor|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Consumidor|FK: Id_Secao  Vale dbo.Secao(Id_Secao)
Vale|dbo.Consumidor|FK: Id_Setor  Vale dbo.Setor(Id_Setor)
Vale|dbo.Consumidor|PK: Id_Consumidor
Vale|dbo.Contrato_Aditivo|FK: Id_Contrato  Vale dbo.Contrato(Id_Contrato)
Vale|dbo.Contrato_Aditivo|PK: Id_Contrato_Aditivo
Vale|dbo.Contrato_Bilhete|PK: DB_Tipo_Parametro
Vale|dbo.Contrato_Indice|PK: Id_Contrato_Indice
Vale|dbo.Contrato_SLA_Operacao|FK: Id_Contrato  Vale dbo.Contrato(Id_Contrato)
Vale|dbo.Contrato_SLA_Operacao|PK: Id_Contrato_SLA_Operacao
Vale|dbo.Contrato_SLA_Servico|FK: Id_Contrato  Vale dbo.Contrato(Id_Contrato)
Vale|dbo.Contrato_SLA_Servico|FK: Id_Contrato_Indice  Vale dbo.Contrato_Indice(Id_Contrato_Indice)
Vale|dbo.Contrato_SLA_Servico|FK: Id_Operadora  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Contrato_SLA_Servico|PK: Id_Contrato_SLA_Servico
Vale|dbo.Contrato_Status|PK: Id_Contrato_Status
Vale|dbo.Contrato|FK: Id_Contrato_Indice  Vale dbo.Contrato_Indice(Id_Contrato_Indice)
Vale|dbo.Contrato|FK: Id_Contrato_Status  Vale dbo.Contrato_Status(Id_Contrato_Status)
Vale|dbo.Contrato|FK: Id_Empresa_Contratada  Vale dbo.Empresa_Contratada(Id_Empresa_Contratada)
Vale|dbo.Contrato|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Contrato|FK: Id_Servico  Vale dbo.Servico(Id_Servico)
Vale|dbo.Contrato|PK: Id_Contrato
Vale|dbo.Custo_Fixo_Item|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Custo_Fixo_Item|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Custo_Fixo_Item|FK: Id_Custo_Fixo  Vale dbo.Custo_Fixo(Id_Custo_Fixo)
Vale|dbo.Custo_Fixo_Item|PK: Id_Custo_Fixo_Item
Vale|dbo.Custo_Fixo|PK: Id_Custo_Fixo
Vale|dbo.Departamento_Map|PK: Id_Departamento
Vale|dbo.Departamento|PK: Id_Departamento
Vale|dbo.Empresa_Contratada|PK: Id_Empresa_Contratada
Vale|dbo.Empresa_Map|PK: Id_Empresa
Vale|dbo.Empresa|FK: Id_Holding  Vale dbo.Holding(Id_Holding)
Vale|dbo.Empresa|PK: Id_Empresa
Vale|dbo.Estoque_Aparelho_Status|PK: Id_Estoque_Aparelho_Status
Vale|dbo.Estoque_Aparelho|FK: Id_Ativo_Modelo  Vale dbo.Ativo_Modelo(Id_Ativo_Modelo)
Vale|dbo.Estoque_Aparelho|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Estoque_Aparelho|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Estoque_Aparelho|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Estoque_Aparelho|FK: Id_Estoque_Aparelho_Status  Vale dbo.Estoque_Aparelho_Status(Id_Estoque_Aparelho_Status)
Vale|dbo.Estoque_Aparelho|FK: Id_Estoque_Endereco_Entrega  Vale dbo.Estoque_Endereco_Entrega(Id_Estoque_Endereco_Entrega)
Vale|dbo.Estoque_Aparelho|FK: Id_Estoque_Nota_Fiscal  Vale dbo.Estoque_Nota_Fiscal(Id_Estoque_Nota_Fiscal)
Vale|dbo.Estoque_Aparelho|FK: Id_Estoque_Nota_Fiscal  Vale dbo.Estoque_Nota_Fiscal(Id_Estoque_Nota_Fiscal)
Vale|dbo.Estoque_Aparelho|PK: Id_Aparelho
Vale|dbo.Estoque_Consumidor|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Estoque_Endereco_Entrega|PK: Id_Estoque_Endereco_Entrega
Vale|dbo.Estoque_Nota_Fiscal|FK: Id_Ativo_Fr_Aquisicao  Vale dbo.Ativo_Fr_Aquisicao(Id_Ativo_Fr_Aquisicao)
Vale|dbo.Estoque_Nota_Fiscal|PK: Id_Estoque_Nota_Fiscal
Vale|dbo.Fatura_Parametro_Campo|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Fatura_Parametro_Campo|PK: Id_Fatura_Parametro_Campo
Vale|dbo.Fatura_Parametro|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Fatura_Parametro|FK: Id_Contrato  Vale dbo.Contrato(Id_Contrato)
Vale|dbo.Fatura_Parametro|FK: Id_Fatura_Tipo_Rateio  Vale dbo.Fatura_Tipo_Rateio(Id_Fatura_Tipo_Rateio)
Vale|dbo.Fatura_Parametro|PK: Id_Fatura_Parametro
Vale|dbo.Fatura_Plano_Conta|FK: Id_Conglomerado  Vale dbo.Conglomerado(Id_Conglomerado)
Vale|dbo.Fatura_Plano_Conta|FK: Id_Contrato  Vale dbo.Contrato(Id_Contrato)
Vale|dbo.Fatura_Plano_Conta|FK: Id_Empresa  Vale dbo.Empresa(Id_Empresa)
Vale|dbo.Fatura_Plano_Conta|PK: Id_Fatura_Plano_Conta
Vale|dbo.Fatura_Tipo_Rateio|PK: Id_Fatura_Tipo_Rateio
Vale|dbo.Fatura|FK: Id_Fatura_Parametro  Vale dbo.Fatura_Parametro(Id_Fatura_Parametro)
Vale|dbo.Fatura|PK: Id_Fatura
Vale|dbo.Filial_Map|PK: Id_Filial
Vale|dbo.Filial|FK: Id_Empresa  Vale dbo.Empresa(Id_Empresa)
Vale|dbo.Filial|PK: Id_Filial
Vale|dbo.Holding|PK: Id_Holding
Vale|dbo.Justificativa_Excedente|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Justificativa_Excedente|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Justificativa_Excedente|FK: Id_Mail_Caixa_Siada  Vale dbo.Mail_Caixa_Saida(Id_Mail_Caixa_Siada)
Vale|dbo.Justificativa_Excedente|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Log_Alteracao_Cadastro_Consumidor|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Log_Alteracao_Contrato_SLA_Servico|FK: Id_Contrato_SLA_Servico  Vale dbo.Contrato_SLA_Servico(Id_Contrato_SLA_Servico)
Vale|dbo.Log_Rastreio_Estoque_Aparelho|FK: Id_Aparelho  Vale dbo.Estoque_Aparelho(Id_Aparelho)
Vale|dbo.Log_Rastreio_Estoque_Aparelho|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Log_Rastreio_Estoque_Aparelho|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Lote_Log_Criacao|FK: Id_Centro_Custo  Vale dbo.Centro_Custo(Id_Centro_Custo)
Vale|dbo.Lote_Log_Criacao|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Lote_Log_Criacao|FK: Id_Departamento  Vale dbo.Departamento(Id_Departamento)
Vale|dbo.Lote_Log_Criacao|FK: Id_Filial  Vale dbo.Filial(Id_Filial)
Vale|dbo.Lote_Log_Criacao|FK: Id_Lote  Vale dbo.Lote(Id_Lote)
Vale|dbo.Lote_Log_Criacao|FK: Id_Secao  Vale dbo.Secao(Id_Secao)
Vale|dbo.Lote_Log_Criacao|FK: Id_Setor  Vale dbo.Setor(Id_Setor)
Vale|dbo.Lote_Log_Criacao|PK: Id_Lote_Log_Criacao
Vale|dbo.Lote_Marcacao|FK: Id_Lote  Vale dbo.Lote(Id_Lote)
Vale|dbo.Lote_Marcacao|FK: Id_Usuario  Vale dbo.Usuario(Id_Usuario)
Vale|dbo.Lote_Marcacao|PK: Id_Lote_Marcacao
Vale|dbo.Lote|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Lote|PK: Id_Lote
Vale|dbo.Mail_Caixa_Saida_Anexos|PK: Id_Anexo
Vale|dbo.Mail_Caixa_Saida|FK: Id_Mail_Sender  Vale dbo.Mail_Sender(Id_Mail_Sender)
Vale|dbo.Mail_Caixa_Saida|PK: Id_Mail_Caixa_Siada
Vale|dbo.Mail_Sender|PK: Id_Mail_Sender
Vale|dbo.Nota_Fiscal_Fatura|PK: Id_Nota_Fiscal
Vale|dbo.Politica_Consumidor|FK: Id_Ativo_Tipo  Vale dbo.Ativo_Tipo(Id_Ativo_Tipo)
Vale|dbo.Politica_Consumidor|FK: Id_Consumidor  Vale dbo.Consumidor(Id_Consumidor)
Vale|dbo.Rateio_Ativo_Critica|FK: Id_Ativo  Vale dbo.Ativo(Id_Ativo)
Vale|dbo.Rateio_Ativo_Critica|FK: Id_Rateio  Vale dbo.Rateio(Id_Rateio)
